fetched_utc,route_id,direction,length_m,travel_s,freeflow_s,delay_s
2026-07-25T10:23:05Z,armenias,ab,1079,140,119,0
2026-07-25T10:23:05Z,armenias,ba,1079,184,132,0
2026-07-25T10:23:05Z,arch_kyprianou,ab,1701,247,215,0
2026-07-25T10:23:05Z,arch_kyprianou,ba,1726,279,202,0
2026-07-25T10:23:05Z,a1_motorway,ab,10597,351,349,0
2026-07-25T10:23:05Z,a1_motorway,ba,14048,575,558,0
2026-07-25T10:23:05Z,makariou_lakat,ab,6453,701,558,0
2026-07-25T10:23:05Z,makariou_lakat,ba,6901,739,583,0
2026-07-25T10:23:05Z,griva_digeni,ab,4212,501,441,0
2026-07-25T10:23:05Z,griva_digeni,ba,5350,778,681,0
2026-07-25T10:23:05Z,aglantzias,ab,1775,200,177,0
2026-07-25T10:23:05Z,aglantzias,ba,3098,453,372,0
2026-07-25T10:23:05Z,kranidioti,ab,1458,109,105,0
2026-07-25T10:23:05Z,kranidioti,ba,1652,121,117,0
2026-07-25T10:23:05Z,perimetrikos,ab,2510,242,229,0
2026-07-25T10:23:05Z,perimetrikos,ba,2094,175,164,0
2026-07-25T10:23:05Z,hatziiosif,ab,2049,292,195,0
2026-07-25T10:23:05Z,hatziiosif,ba,2045,278,202,0
2026-07-25T10:23:05Z,perikleous,ab,2238,327,232,0
2026-07-25T10:23:05Z,perikleous,ba,2649,354,273,0
2026-07-25T10:23:05Z,avraamidi,ab,1264,174,140,0
2026-07-25T10:23:05Z,avraamidi,ba,1266,186,150,0
2026-07-25T10:23:05Z,athinon,ab,1573,242,204,0
2026-07-25T10:23:05Z,athinon,ba,1040,225,134,0
2026-07-25T10:23:05Z,tasou_markou,ab,544,76,70,0
2026-07-25T10:23:05Z,tasou_markou,ba,492,53,55,0
2026-07-25T10:23:05Z,peiraios,ab,590,90,71,0
2026-07-25T10:23:05Z,peiraios,ba,590,83,64,0
2026-07-25T10:33:30Z,strovolou,ab,5400,576,504,0
2026-07-25T10:33:30Z,strovolou,ba,4712,489,404,0
2026-07-25T10:33:30Z,tseriou,ab,2555,346,225,0
2026-07-25T10:33:30Z,tseriou,ba,3739,469,372,0
2026-07-25T10:33:30Z,prodromou,ab,2418,280,254,0
2026-07-25T10:33:30Z,prodromou,ba,2414,327,299,0
2026-07-25T10:33:30Z,akropoleos,ab,5010,604,463,0
2026-07-25T10:33:30Z,akropoleos,ba,5145,619,479,0
2026-07-25T10:33:30Z,athalassas,ab,2793,411,282,0
2026-07-25T10:33:30Z,athalassas,ba,7097,701,568,0
2026-07-25T10:33:30Z,lemesou,ab,2014,271,213,0
2026-07-25T10:33:30Z,lemesou,ba,2007,272,196,0
2026-07-25T10:33:30Z,sp_kyprianou,ab,6489,672,585,0
2026-07-25T10:33:30Z,sp_kyprianou,ba,6573,753,627,0
2026-07-25T10:33:30Z,archangelou,ab,7265,592,523,0
2026-07-25T10:33:30Z,archangelou,ba,6911,644,591,0
2026-07-25T10:33:30Z,konstantinoup,ab,2628,305,291,0
2026-07-25T10:33:30Z,konstantinoup,ba,2629,330,313,0
2026-07-25T10:33:30Z,stavrou,ab,2187,265,208,0
2026-07-25T10:33:30Z,stavrou,ba,2245,248,206,0
2026-07-25T10:33:30Z,makedonitissas,ab,3632,440,395,0
2026-07-25T10:33:30Z,makedonitissas,ba,2705,307,290,0
2026-07-25T10:33:30Z,armenias,ab,1079,138,119,0
2026-07-25T10:33:30Z,armenias,ba,1079,184,132,0
2026-07-25T10:33:30Z,arch_kyprianou,ab,1701,246,215,0
2026-07-25T10:33:30Z,arch_kyprianou,ba,1726,278,202,0
2026-07-25T10:33:30Z,a1_motorway,ab,10597,351,349,0
2026-07-25T10:33:30Z,a1_motorway,ba,14048,575,558,0
2026-07-25T10:33:30Z,makariou_lakat,ab,6453,699,558,0
2026-07-25T10:33:30Z,makariou_lakat,ba,6901,736,583,0
2026-07-25T10:33:30Z,griva_digeni,ab,4212,500,441,0
2026-07-25T10:33:30Z,griva_digeni,ba,5350,775,681,0
2026-07-25T10:33:30Z,aglantzias,ab,1775,200,177,0
2026-07-25T10:33:30Z,aglantzias,ba,3098,451,372,0
2026-07-25T10:33:30Z,kranidioti,ab,1458,109,105,0
2026-07-25T10:33:30Z,kranidioti,ba,1652,120,117,0
2026-07-25T10:33:30Z,perimetrikos,ab,2510,242,229,0
2026-07-25T10:33:30Z,perimetrikos,ba,2094,175,164,0
2026-07-25T10:33:30Z,hatziiosif,ab,2049,292,195,0
2026-07-25T10:33:30Z,hatziiosif,ba,2045,277,202,0
2026-07-25T10:33:30Z,perikleous,ab,2238,327,232,0
2026-07-25T10:33:30Z,perikleous,ba,2649,353,273,0
2026-07-25T10:33:30Z,avraamidi,ab,1264,173,140,0
2026-07-25T10:33:30Z,avraamidi,ba,1266,185,150,0
2026-07-25T10:33:30Z,athinon,ab,1573,242,204,0
2026-07-25T10:33:30Z,athinon,ba,1040,225,134,0
2026-07-25T10:33:30Z,tasou_markou,ab,544,76,70,0
2026-07-25T10:33:30Z,tasou_markou,ba,492,53,55,0
2026-07-25T10:33:30Z,peiraios,ab,590,90,71,0
2026-07-25T10:33:30Z,peiraios,ba,590,83,64,0
2026-07-25T10:43:55Z,strovolou,ab,5400,575,504,0
2026-07-25T10:43:55Z,strovolou,ba,4712,488,404,0
2026-07-25T10:43:55Z,tseriou,ab,2555,344,225,0
2026-07-25T10:43:55Z,tseriou,ba,3739,468,372,0
2026-07-25T10:43:55Z,prodromou,ab,2418,279,254,0
2026-07-25T10:43:55Z,prodromou,ba,2414,326,299,0
2026-07-25T10:43:55Z,akropoleos,ab,5010,603,463,0
2026-07-25T10:43:55Z,akropoleos,ba,5145,617,479,0
2026-07-25T10:43:55Z,athalassas,ab,2793,410,282,0
2026-07-25T10:43:55Z,athalassas,ba,7097,699,568,0
2026-07-25T10:43:55Z,lemesou,ab,2014,270,213,0
2026-07-25T10:43:55Z,lemesou,ba,2007,270,196,0
2026-07-25T10:43:55Z,sp_kyprianou,ab,6489,670,585,0
2026-07-25T10:43:55Z,sp_kyprianou,ba,6573,751,627,0
2026-07-25T10:43:55Z,archangelou,ab,7265,590,523,0
2026-07-25T10:43:55Z,archangelou,ba,6911,643,591,0
2026-07-25T10:43:55Z,konstantinoup,ab,2628,305,291,0
2026-07-25T10:43:55Z,konstantinoup,ba,2629,330,313,0
2026-07-25T10:43:55Z,stavrou,ab,2187,263,208,0
2026-07-25T10:43:55Z,stavrou,ba,2245,247,206,0
2026-07-25T10:43:55Z,makedonitissas,ab,3632,439,395,0
2026-07-25T10:43:55Z,makedonitissas,ba,2705,306,290,0
2026-07-25T10:43:55Z,armenias,ab,1079,137,119,0
2026-07-25T10:43:55Z,armenias,ba,1079,182,132,0
2026-07-25T10:43:55Z,arch_kyprianou,ab,1701,245,215,0
2026-07-25T10:43:55Z,arch_kyprianou,ba,1726,276,202,0
2026-07-25T10:43:55Z,a1_motorway,ab,10597,351,349,0
2026-07-25T10:43:55Z,a1_motorway,ba,14048,576,558,0
2026-07-25T10:43:55Z,makariou_lakat,ab,5849,698,516,0
2026-07-25T10:43:55Z,makariou_lakat,ba,6901,732,583,0
2026-07-25T10:43:55Z,griva_digeni,ab,4212,498,441,0
2026-07-25T10:43:55Z,griva_digeni,ba,5350,773,681,0
2026-07-25T10:43:55Z,aglantzias,ab,1775,199,177,0
2026-07-25T10:43:55Z,aglantzias,ba,3098,448,372,0
2026-07-25T10:43:55Z,kranidioti,ab,1458,109,105,0
2026-07-25T10:43:55Z,kranidioti,ba,1652,120,117,0
2026-07-25T10:43:55Z,perimetrikos,ab,2510,242,229,0
2026-07-25T10:43:55Z,perimetrikos,ba,2094,174,164,0
2026-07-25T10:43:55Z,hatziiosif,ab,2049,290,195,0
2026-07-25T10:43:55Z,hatziiosif,ba,2045,276,202,0
2026-07-25T10:43:55Z,perikleous,ab,2276,379,320,0
2026-07-25T10:43:55Z,perikleous,ba,2649,350,273,0
2026-07-25T10:43:55Z,avraamidi,ab,1264,172,140,0
2026-07-25T10:43:55Z,avraamidi,ba,1266,184,150,0
2026-07-25T10:43:55Z,athinon,ab,1573,241,204,0
2026-07-25T10:43:55Z,athinon,ba,1040,224,134,0
2026-07-25T10:43:55Z,tasou_markou,ab,544,76,70,0
2026-07-25T10:43:55Z,tasou_markou,ba,492,53,55,0
2026-07-25T10:43:55Z,peiraios,ab,590,90,71,0
2026-07-25T10:43:55Z,peiraios,ba,590,83,64,0
2026-07-25T10:54:21Z,strovolou,ab,5400,573,504,0
2026-07-25T10:54:21Z,strovolou,ba,4712,488,404,0
2026-07-25T10:54:21Z,tseriou,ab,2555,341,225,0
2026-07-25T10:54:21Z,tseriou,ba,3739,467,372,0
2026-07-25T10:54:21Z,prodromou,ab,2418,279,254,0
2026-07-25T10:54:21Z,prodromou,ba,2414,326,299,0
2026-07-25T10:54:21Z,akropoleos,ab,5010,600,463,0
2026-07-25T10:54:21Z,akropoleos,ba,5145,614,479,0
2026-07-25T10:54:21Z,athalassas,ab,2793,409,282,0
2026-07-25T10:54:21Z,athalassas,ba,7097,697,568,0
2026-07-25T10:54:21Z,lemesou,ab,2014,272,213,0
2026-07-25T10:54:21Z,lemesou,ba,2007,268,196,0
2026-07-25T10:54:21Z,sp_kyprianou,ab,6489,669,585,0
2026-07-25T10:54:21Z,sp_kyprianou,ba,6573,745,627,0
2026-07-25T10:54:21Z,archangelou,ab,7265,590,523,0
2026-07-25T10:54:21Z,archangelou,ba,6911,642,591,0
2026-07-25T10:54:21Z,konstantinoup,ab,2628,306,291,0
2026-07-25T10:54:21Z,konstantinoup,ba,2629,331,313,0
2026-07-25T10:54:21Z,stavrou,ab,2187,263,208,0
2026-07-25T10:54:21Z,stavrou,ba,2245,246,206,0
2026-07-25T10:54:21Z,makedonitissas,ab,3632,438,395,0
2026-07-25T10:54:21Z,makedonitissas,ba,2705,306,290,0
2026-07-25T10:54:21Z,armenias,ab,1079,136,119,0
2026-07-25T10:54:21Z,armenias,ba,1079,182,132,0
2026-07-25T10:54:21Z,arch_kyprianou,ab,1701,244,215,0
2026-07-25T10:54:21Z,arch_kyprianou,ba,1726,275,202,0
2026-07-25T10:54:21Z,a1_motorway,ab,10597,351,349,0
2026-07-25T10:54:21Z,a1_motorway,ba,14048,576,558,0
2026-07-25T10:54:21Z,makariou_lakat,ab,5849,694,516,0
2026-07-25T10:54:21Z,makariou_lakat,ba,6901,729,583,0
2026-07-25T10:54:21Z,griva_digeni,ab,4212,498,441,0
2026-07-25T10:54:21Z,griva_digeni,ba,5350,770,681,0
2026-07-25T10:54:21Z,aglantzias,ab,1775,200,177,0
2026-07-25T10:54:21Z,aglantzias,ba,3098,446,372,0
2026-07-25T10:54:21Z,kranidioti,ab,1458,108,105,0
2026-07-25T10:54:21Z,kranidioti,ba,1652,120,117,0
2026-07-25T10:54:21Z,perimetrikos,ab,2510,242,229,0
2026-07-25T10:54:21Z,perimetrikos,ba,2094,174,164,0
2026-07-25T10:54:21Z,hatziiosif,ab,2049,290,195,0
2026-07-25T10:54:21Z,hatziiosif,ba,2045,275,202,0
2026-07-25T10:54:21Z,perikleous,ab,2276,378,320,0
2026-07-25T10:54:21Z,perikleous,ba,2649,349,273,0
2026-07-25T10:54:21Z,avraamidi,ab,1264,171,140,0
2026-07-25T10:54:21Z,avraamidi,ba,1266,183,150,0
2026-07-25T10:54:21Z,athinon,ab,1573,241,204,0
2026-07-25T10:54:21Z,athinon,ba,1040,224,134,0
2026-07-25T10:54:21Z,tasou_markou,ab,544,76,70,0
2026-07-25T10:54:21Z,tasou_markou,ba,492,53,55,0
2026-07-25T10:54:21Z,peiraios,ab,590,90,71,0
2026-07-25T10:54:21Z,peiraios,ba,590,83,64,0
2026-07-25T10:55:12Z,strovolou,ab,5400,573,504,0
2026-07-25T10:55:12Z,strovolou,ba,4712,488,404,0
2026-07-25T10:55:12Z,tseriou,ab,2555,340,225,0
2026-07-25T10:55:12Z,tseriou,ba,3739,467,372,0
2026-07-25T10:55:12Z,prodromou,ab,2418,279,254,0
2026-07-25T10:55:12Z,prodromou,ba,2414,326,299,0
2026-07-25T10:55:12Z,akropoleos,ab,5010,600,463,0
2026-07-25T10:55:12Z,akropoleos,ba,5145,614,479,0
2026-07-25T10:55:12Z,athalassas,ab,2793,409,282,0
2026-07-25T10:55:12Z,athalassas,ba,7097,697,568,0
2026-07-25T10:55:12Z,lemesou,ab,2014,272,213,0
2026-07-25T10:55:12Z,lemesou,ba,2007,268,196,0
2026-07-25T10:55:12Z,sp_kyprianou,ab,6489,669,585,0
2026-07-25T10:55:12Z,sp_kyprianou,ba,6573,745,627,0
2026-07-25T10:55:12Z,archangelou,ab,7265,589,523,0
2026-07-25T10:55:12Z,archangelou,ba,6911,642,591,0
2026-07-25T10:55:12Z,konstantinoup,ab,2628,306,291,0
2026-07-25T10:55:12Z,konstantinoup,ba,2629,331,313,0
2026-07-25T10:55:12Z,stavrou,ab,2187,263,208,0
2026-07-25T10:55:12Z,stavrou,ba,2245,246,206,0
2026-07-25T10:55:12Z,makedonitissas,ab,3632,438,395,0
2026-07-25T10:55:12Z,makedonitissas,ba,2705,306,290,0
2026-07-25T10:55:12Z,armenias,ab,1079,136,119,0
2026-07-25T10:55:12Z,armenias,ba,1079,182,132,0
2026-07-25T10:55:12Z,arch_kyprianou,ab,1701,244,215,0
2026-07-25T10:55:12Z,arch_kyprianou,ba,1726,275,202,0
2026-07-25T10:55:12Z,a1_motorway,ab,10597,351,349,0
2026-07-25T10:55:12Z,a1_motorway,ba,14048,576,558,0
2026-07-25T10:55:12Z,makariou_lakat,ab,5849,694,516,0
2026-07-25T10:55:12Z,makariou_lakat,ba,6901,728,583,0
2026-07-25T10:55:12Z,griva_digeni,ab,4212,497,441,0
2026-07-25T10:55:12Z,griva_digeni,ba,5350,770,681,0
2026-07-25T10:55:12Z,aglantzias,ab,1775,199,177,0
2026-07-25T10:55:12Z,aglantzias,ba,3098,446,372,0
2026-07-25T10:55:12Z,kranidioti,ab,1458,108,105,0
2026-07-25T10:55:12Z,kranidioti,ba,1652,120,117,0
2026-07-25T10:55:12Z,perimetrikos,ab,2510,242,229,0
2026-07-25T10:55:12Z,perimetrikos,ba,2094,174,164,0
2026-07-25T10:55:12Z,hatziiosif,ab,2049,290,195,0
2026-07-25T10:55:12Z,hatziiosif,ba,2045,274,202,0
2026-07-25T10:55:12Z,perikleous,ab,2276,377,320,0
2026-07-25T10:55:12Z,perikleous,ba,2649,349,273,0
2026-07-25T10:55:12Z,avraamidi,ab,1264,171,140,0
2026-07-25T10:55:12Z,avraamidi,ba,1266,183,150,0
2026-07-25T10:55:12Z,athinon,ab,1573,241,204,0
2026-07-25T10:55:12Z,athinon,ba,1040,224,134,0
2026-07-25T10:55:12Z,tasou_markou,ab,544,76,70,0
2026-07-25T10:55:12Z,tasou_markou,ba,492,53,55,0
2026-07-25T10:55:12Z,peiraios,ab,590,90,71,0
2026-07-25T10:55:12Z,peiraios,ba,590,83,64,0
2026-07-25T11:05:38Z,strovolou,ab,5400,567,504,0
2026-07-25T11:05:38Z,strovolou,ba,4712,484,404,0
2026-07-25T11:05:38Z,tseriou,ab,2555,338,225,0
2026-07-25T11:05:38Z,tseriou,ba,3739,469,372,0
2026-07-25T11:05:38Z,prodromou,ab,2418,275,254,0
2026-07-25T11:05:38Z,prodromou,ba,2414,323,299,0
2026-07-25T11:05:38Z,akropoleos,ab,5010,601,463,0
2026-07-25T11:05:38Z,akropoleos,ba,5145,615,479,0
2026-07-25T11:05:38Z,athalassas,ab,2793,409,282,0
2026-07-25T11:05:38Z,athalassas,ba,4485,678,538,0
2026-07-25T11:05:38Z,lemesou,ab,2014,268,213,0
2026-07-25T11:05:38Z,lemesou,ba,2007,263,196,0
2026-07-25T11:05:38Z,sp_kyprianou,ab,6489,663,585,0
2026-07-25T11:05:38Z,sp_kyprianou,ba,6573,746,627,0
2026-07-25T11:05:38Z,archangelou,ab,7265,582,523,0
2026-07-25T11:05:38Z,archangelou,ba,6911,640,591,0
2026-07-25T11:05:38Z,konstantinoup,ab,2628,303,291,0
2026-07-25T11:05:38Z,konstantinoup,ba,2629,328,313,0
2026-07-25T11:05:38Z,stavrou,ab,2187,260,208,0
2026-07-25T11:05:38Z,stavrou,ba,2245,244,206,0
2026-07-25T11:05:38Z,makedonitissas,ab,3632,435,395,0
2026-07-25T11:05:38Z,makedonitissas,ba,2705,302,290,0
2026-07-25T11:05:38Z,armenias,ab,1079,133,119,0
2026-07-25T11:05:38Z,armenias,ba,1079,182,132,0
2026-07-25T11:05:38Z,arch_kyprianou,ab,1701,242,215,0
2026-07-25T11:05:38Z,arch_kyprianou,ba,1726,272,202,0
2026-07-25T11:05:38Z,a1_motorway,ab,10597,352,349,0
2026-07-25T11:05:38Z,a1_motorway,ba,14048,579,558,0
2026-07-25T11:05:38Z,makariou_lakat,ab,5849,692,516,0
2026-07-25T11:05:38Z,makariou_lakat,ba,6901,726,583,0
2026-07-25T11:05:38Z,griva_digeni,ab,4212,493,441,0
2026-07-25T11:05:38Z,griva_digeni,ba,5350,759,681,0
2026-07-25T11:05:38Z,aglantzias,ab,1775,197,177,0
2026-07-25T11:05:38Z,aglantzias,ba,3098,439,372,0
2026-07-25T11:05:38Z,kranidioti,ab,1458,108,105,0
2026-07-25T11:05:38Z,kranidioti,ba,1652,119,117,0
2026-07-25T11:05:38Z,perimetrikos,ab,2510,239,229,0
2026-07-25T11:05:38Z,perimetrikos,ba,2094,173,164,0
2026-07-25T11:05:38Z,hatziiosif,ab,2049,292,195,0
2026-07-25T11:05:38Z,hatziiosif,ba,2045,275,202,0
2026-07-25T11:05:38Z,perikleous,ab,2276,375,320,0
2026-07-25T11:05:38Z,perikleous,ba,2649,345,273,0
2026-07-25T11:05:38Z,avraamidi,ab,1264,171,140,0
2026-07-25T11:05:38Z,avraamidi,ba,1266,184,150,0
2026-07-25T11:05:38Z,athinon,ab,1573,240,204,0
2026-07-25T11:05:38Z,athinon,ba,1040,227,134,0
2026-07-25T11:05:38Z,tasou_markou,ab,544,75,70,0
2026-07-25T11:05:38Z,tasou_markou,ba,492,53,55,0
2026-07-25T11:05:38Z,peiraios,ab,590,91,71,0
2026-07-25T11:05:38Z,peiraios,ba,590,82,64,0
2026-07-25T11:16:06Z,strovolou,ab,5400,566,504,0
2026-07-25T11:16:06Z,strovolou,ba,4712,484,404,0
2026-07-25T11:16:06Z,tseriou,ab,2555,335,225,0
2026-07-25T11:16:06Z,tseriou,ba,3739,469,372,0
2026-07-25T11:16:06Z,prodromou,ab,2418,275,254,0
2026-07-25T11:16:06Z,prodromou,ba,2414,322,299,0
2026-07-25T11:16:06Z,akropoleos,ab,5010,600,463,0
2026-07-25T11:16:06Z,akropoleos,ba,5145,612,479,0
2026-07-25T11:16:06Z,athalassas,ab,2793,407,282,0
2026-07-25T11:16:06Z,athalassas,ba,4485,678,538,0
2026-07-25T11:16:06Z,lemesou,ab,2014,268,213,0
2026-07-25T11:16:06Z,lemesou,ba,2007,261,196,0
2026-07-25T11:16:06Z,sp_kyprianou,ab,6489,663,585,0
2026-07-25T11:16:06Z,sp_kyprianou,ba,6573,742,627,0
2026-07-25T11:16:06Z,archangelou,ab,7265,582,523,0
2026-07-25T11:16:06Z,archangelou,ba,6911,639,591,0
2026-07-25T11:16:06Z,konstantinoup,ab,2628,304,291,0
2026-07-25T11:16:06Z,konstantinoup,ba,2629,328,313,0
2026-07-25T11:16:06Z,stavrou,ab,2187,258,208,0
2026-07-25T11:16:06Z,stavrou,ba,2245,243,206,0
2026-07-25T11:16:06Z,makedonitissas,ab,3632,435,395,0
2026-07-25T11:16:06Z,makedonitissas,ba,2705,302,290,0
2026-07-25T11:16:06Z,armenias,ab,1079,133,119,0
2026-07-25T11:16:06Z,armenias,ba,1079,180,132,0
2026-07-25T11:16:06Z,arch_kyprianou,ab,1701,241,215,0
2026-07-25T11:16:06Z,arch_kyprianou,ba,1726,270,202,0
2026-07-25T11:16:06Z,a1_motorway,ab,10597,351,349,0
2026-07-25T11:16:06Z,a1_motorway,ba,14048,577,558,0
2026-07-25T11:16:06Z,makariou_lakat,ab,5849,689,516,0
2026-07-25T11:16:06Z,makariou_lakat,ba,6901,723,583,0
2026-07-25T11:16:06Z,griva_digeni,ab,4212,492,441,0
2026-07-25T11:16:06Z,griva_digeni,ba,5350,755,681,0
2026-07-25T11:16:06Z,aglantzias,ab,1775,197,177,0
2026-07-25T11:16:06Z,aglantzias,ba,3098,437,372,0
2026-07-25T11:16:06Z,kranidioti,ab,1458,108,105,0
2026-07-25T11:16:06Z,kranidioti,ba,1652,119,117,0
2026-07-25T11:16:06Z,perimetrikos,ab,2510,239,229,0
2026-07-25T11:16:06Z,perimetrikos,ba,2094,172,164,0
2026-07-25T11:16:06Z,hatziiosif,ab,2049,291,195,0
2026-07-25T11:16:06Z,hatziiosif,ba,2045,275,202,0
2026-07-25T11:16:06Z,perikleous,ab,2238,325,232,0
2026-07-25T11:16:06Z,perikleous,ba,2649,343,273,0
2026-07-25T11:16:06Z,avraamidi,ab,1264,170,140,0
2026-07-25T11:16:06Z,avraamidi,ba,1266,183,150,0
2026-07-25T11:16:06Z,athinon,ab,1573,240,204,0
2026-07-25T11:16:06Z,athinon,ba,1040,226,134,0
2026-07-25T11:16:06Z,tasou_markou,ab,544,75,70,0
2026-07-25T11:16:06Z,tasou_markou,ba,492,53,55,0
2026-07-25T11:16:06Z,peiraios,ab,590,91,71,0
2026-07-25T11:16:06Z,peiraios,ba,590,82,64,0
2026-07-25T11:26:35Z,strovolou,ab,5400,565,504,0
2026-07-25T11:26:35Z,strovolou,ba,4712,483,404,0
2026-07-25T11:26:35Z,tseriou,ab,2555,334,225,0
2026-07-25T11:26:35Z,tseriou,ba,3739,467,372,0
2026-07-25T11:26:35Z,prodromou,ab,2418,274,254,0
2026-07-25T11:26:35Z,prodromou,ba,2414,323,299,0
2026-07-25T11:26:35Z,akropoleos,ab,5010,598,463,0
2026-07-25T11:26:35Z,akropoleos,ba,5145,609,479,0
2026-07-25T11:26:35Z,athalassas,ab,2793,406,282,0
2026-07-25T11:26:35Z,athalassas,ba,4485,675,538,0
2026-07-25T11:26:35Z,lemesou,ab,2014,268,213,0
2026-07-25T11:26:35Z,lemesou,ba,2007,259,196,0
2026-07-25T11:26:35Z,sp_kyprianou,ab,6489,662,585,0
2026-07-25T11:26:35Z,sp_kyprianou,ba,6573,738,627,0
2026-07-25T11:26:35Z,archangelou,ab,7265,581,523,0
2026-07-25T11:26:35Z,archangelou,ba,6911,638,591,0
2026-07-25T11:26:35Z,konstantinoup,ab,2628,305,291,0
2026-07-25T11:26:35Z,konstantinoup,ba,2629,328,313,0
2026-07-25T11:26:35Z,stavrou,ab,2187,258,208,0
2026-07-25T11:26:35Z,stavrou,ba,2245,243,206,0
2026-07-25T11:26:35Z,makedonitissas,ab,3632,435,395,0
2026-07-25T11:26:35Z,makedonitissas,ba,2705,302,290,0
2026-07-25T11:26:35Z,armenias,ab,1079,131,119,0
2026-07-25T11:26:35Z,armenias,ba,1079,181,132,0
2026-07-25T11:26:35Z,arch_kyprianou,ab,1701,240,215,0
2026-07-25T11:26:35Z,arch_kyprianou,ba,1726,269,202,0
2026-07-25T11:26:35Z,a1_motorway,ab,10597,351,349,0
2026-07-25T11:26:35Z,a1_motorway,ba,14048,577,558,0
2026-07-25T11:26:35Z,makariou_lakat,ab,5849,686,516,0
2026-07-25T11:26:35Z,makariou_lakat,ba,6901,719,583,0
2026-07-25T11:26:35Z,griva_digeni,ab,4212,490,441,0
2026-07-25T11:26:35Z,griva_digeni,ba,5350,753,681,0
2026-07-25T11:26:35Z,aglantzias,ab,1775,197,177,0
2026-07-25T11:26:35Z,aglantzias,ba,3098,435,372,0
2026-07-25T11:26:35Z,kranidioti,ab,1458,108,105,0
2026-07-25T11:26:35Z,kranidioti,ba,1652,119,117,0
2026-07-25T11:26:35Z,perimetrikos,ab,2510,240,229,0
2026-07-25T11:26:35Z,perimetrikos,ba,2094,172,164,0
2026-07-25T11:26:35Z,hatziiosif,ab,2049,290,195,0
2026-07-25T11:26:35Z,hatziiosif,ba,2045,273,202,0
2026-07-25T11:26:35Z,perikleous,ab,2238,324,232,0
2026-07-25T11:26:35Z,perikleous,ba,2649,341,273,0
2026-07-25T11:26:35Z,avraamidi,ab,1264,170,140,0
2026-07-25T11:26:35Z,avraamidi,ba,1266,182,150,0
2026-07-25T11:26:35Z,athinon,ab,1573,240,204,0
2026-07-25T11:26:35Z,athinon,ba,1040,227,134,0
2026-07-25T11:26:35Z,tasou_markou,ab,544,75,70,0
2026-07-25T11:26:35Z,tasou_markou,ba,492,53,55,0
2026-07-25T11:26:35Z,peiraios,ab,590,91,71,0
2026-07-25T11:26:35Z,peiraios,ba,590,82,64,0
2026-07-25T12:07:14Z,strovolou,ab,5400,552,504,0
2026-07-25T12:07:14Z,strovolou,ba,4712,474,404,0
2026-07-25T12:07:14Z,tseriou,ab,2555,318,225,0
2026-07-25T12:07:14Z,tseriou,ba,3739,453,372,0
2026-07-25T12:07:14Z,prodromou,ab,2418,269,254,0
2026-07-25T12:07:14Z,prodromou,ba,2414,318,299,0
2026-07-25T12:07:14Z,akropoleos,ab,5010,583,463,0
2026-07-25T12:07:14Z,akropoleos,ba,5145,600,479,0
2026-07-25T12:07:14Z,athalassas,ab,2793,392,282,0
2026-07-25T12:07:14Z,athalassas,ba,4485,658,538,0
2026-07-25T12:07:14Z,lemesou,ab,2014,259,213,0
2026-07-25T12:07:14Z,lemesou,ba,2007,250,196,0
2026-07-25T12:07:14Z,sp_kyprianou,ab,6489,651,585,0
2026-07-25T12:07:14Z,sp_kyprianou,ba,6573,718,627,0
2026-07-25T12:07:14Z,archangelou,ab,7265,570,523,0
2026-07-25T12:07:14Z,archangelou,ba,6911,628,591,0
2026-07-25T12:07:14Z,konstantinoup,ab,2628,303,291,0
2026-07-25T12:07:14Z,konstantinoup,ba,2629,326,313,0
2026-07-25T12:07:14Z,stavrou,ab,2187,248,208,0
2026-07-25T12:07:14Z,stavrou,ba,2245,236,206,0
2026-07-25T12:07:14Z,makedonitissas,ab,3632,429,395,0
2026-07-25T12:07:14Z,makedonitissas,ba,2705,296,290,0
2026-07-25T12:07:14Z,armenias,ab,1079,128,119,0
2026-07-25T12:07:14Z,armenias,ba,1079,175,132,0
2026-07-25T12:07:14Z,arch_kyprianou,ab,1701,236,215,0
2026-07-25T12:07:14Z,arch_kyprianou,ba,1726,255,202,0
2026-07-25T12:07:14Z,a1_motorway,ab,10597,351,349,0
2026-07-25T12:07:14Z,a1_motorway,ba,14048,578,558,0
2026-07-25T12:07:14Z,makariou_lakat,ab,5849,665,516,0
2026-07-25T12:07:14Z,makariou_lakat,ba,6901,702,583,0
2026-07-25T12:07:14Z,griva_digeni,ab,4212,480,441,0
2026-07-25T12:07:14Z,griva_digeni,ba,5350,736,681,0
2026-07-25T12:07:14Z,aglantzias,ab,1775,193,177,0
2026-07-25T12:07:14Z,aglantzias,ba,3098,426,372,0
2026-07-25T12:07:14Z,kranidioti,ab,1458,106,105,0
2026-07-25T12:07:14Z,kranidioti,ba,1652,117,117,0
2026-07-25T12:07:14Z,perimetrikos,ab,2510,237,229,0
2026-07-25T12:07:14Z,perimetrikos,ba,2094,170,164,0
2026-07-25T12:07:14Z,hatziiosif,ab,2049,279,195,0
2026-07-25T12:07:14Z,hatziiosif,ba,2045,267,202,0
2026-07-25T12:07:14Z,perikleous,ab,2238,316,232,0
2026-07-25T12:07:14Z,perikleous,ba,2649,330,273,0
2026-07-25T12:07:14Z,avraamidi,ab,1264,166,140,0
2026-07-25T12:07:14Z,avraamidi,ba,1266,178,150,0
